_step,mean_eps_reward,run_name,seed,agent,opponent,total-steps,normalize_obs,num-parallel-envs
62731,-6.289,divine-sweep-1,6,sac,strong,200000,True,8
62775,-6.279,divine-sweep-1,6,sac,strong,200000,True,8
62782,-6.281,divine-sweep-1,6,sac,strong,200000,True,8
62816,-6.276,divine-sweep-1,6,sac,strong,200000,True,8
62828,-6.277,divine-sweep-1,6,sac,strong,200000,True,8
62894,-6.264,divine-sweep-1,6,sac,strong,200000,True,8
62923,-6.261,divine-sweep-1,6,sac,strong,200000,True,8
62961,-6.254,divine-sweep-1,6,sac,strong,200000,True,8
62965,-6.25,divine-sweep-1,6,sac,strong,200000,True,8
62976,-6.245,divine-sweep-1,6,sac,strong,200000,True,8
62981,-6.24,divine-sweep-1,6,sac,strong,200000,True,8
63015,-6.24,divine-sweep-1,6,sac,strong,200000,True,8
63048,-6.23,divine-sweep-1,6,sac,strong,200000,True,8
63146,-6.219,divine-sweep-1,6,sac,strong,200000,True,8
63155,-6.221,divine-sweep-1,6,sac,strong,200000,True,8
63159,-6.221,divine-sweep-1,6,sac,strong,200000,True,8
63172,-6.219,divine-sweep-1,6,sac,strong,200000,True,8
63174,-6.219,divine-sweep-1,6,sac,strong,200000,True,8
63202,-6.209,divine-sweep-1,6,sac,strong,200000,True,8
63212,-6.209,divine-sweep-1,6,sac,strong,200000,True,8
63231,-6.198,divine-sweep-1,6,sac,strong,200000,True,8
63244,-6.198,divine-sweep-1,6,sac,strong,200000,True,8
63260,-6.197,divine-sweep-1,6,sac,strong,200000,True,8
63269,-6.198,divine-sweep-1,6,sac,strong,200000,True,8
63275,-6.193,divine-sweep-1,6,sac,strong,200000,True,8
63286,-6.193,divine-sweep-1,6,sac,strong,200000,True,8
63315,-6.179,divine-sweep-1,6,sac,strong,200000,True,8
63331,-6.179,divine-sweep-1,6,sac,strong,200000,True,8
63364,-6.173,divine-sweep-1,6,sac,strong,200000,True,8
63393,-6.163,divine-sweep-1,6,sac,strong,200000,True,8
63395,-6.163,divine-sweep-1,6,sac,strong,200000,True,8
63408,-6.154,divine-sweep-1,6,sac,strong,200000,True,8
63411,-6.154,divine-sweep-1,6,sac,strong,200000,True,8
63412,-6.154,divine-sweep-1,6,sac,strong,200000,True,8
63414,-6.154,divine-sweep-1,6,sac,strong,200000,True,8
63421,-6.154,divine-sweep-1,6,sac,strong,200000,True,8
63436,-6.154,divine-sweep-1,6,sac,strong,200000,True,8
63467,-6.141,divine-sweep-1,6,sac,strong,200000,True,8
63508,-6.126,divine-sweep-1,6,sac,strong,200000,True,8
63547,-6.119,divine-sweep-1,6,sac,strong,200000,True,8
63550,-6.119,divine-sweep-1,6,sac,strong,200000,True,8
63556,-6.119,divine-sweep-1,6,sac,strong,200000,True,8
63561,-6.119,divine-sweep-1,6,sac,strong,200000,True,8
63564,-6.119,divine-sweep-1,6,sac,strong,200000,True,8
63577,-6.119,divine-sweep-1,6,sac,strong,200000,True,8
63673,-6.091,divine-sweep-1,6,sac,strong,200000,True,8
63688,-6.082,divine-sweep-1,6,sac,strong,200000,True,8
63689,-6.082,divine-sweep-1,6,sac,strong,200000,True,8
63693,-6.082,divine-sweep-1,6,sac,strong,200000,True,8
63731,-6.079,divine-sweep-1,6,sac,strong,200000,True,8
63733,-6.079,divine-sweep-1,6,sac,strong,200000,True,8
63787,-6.07,divine-sweep-1,6,sac,strong,200000,True,8
63800,-6.069,divine-sweep-1,6,sac,strong,200000,True,8
63820,-6.065,divine-sweep-1,6,sac,strong,200000,True,8
63847,-6.065,divine-sweep-1,6,sac,strong,200000,True,8
63857,-6.062,divine-sweep-1,6,sac,strong,200000,True,8
63928,-6.056,divine-sweep-1,6,sac,strong,200000,True,8
63945,-6.052,divine-sweep-1,6,sac,strong,200000,True,8
63957,-6.054,divine-sweep-1,6,sac,strong,200000,True,8
63967,-6.054,divine-sweep-1,6,sac,strong,200000,True,8
63970,-6.054,divine-sweep-1,6,sac,strong,200000,True,8
63971,-6.054,divine-sweep-1,6,sac,strong,200000,True,8
64016,-6.043,divine-sweep-1,6,sac,strong,200000,True,8
64030,-6.043,divine-sweep-1,6,sac,strong,200000,True,8
64060,-6.034,divine-sweep-1,6,sac,strong,200000,True,8
64079,-6.032,divine-sweep-1,6,sac,strong,200000,True,8
64115,-6.019,divine-sweep-1,6,sac,strong,200000,True,8
64149,-6.015,divine-sweep-1,6,sac,strong,200000,True,8
64174,-6.015,divine-sweep-1,6,sac,strong,200000,True,8
64182,-6.015,divine-sweep-1,6,sac,strong,200000,True,8
64190,-6.015,divine-sweep-1,6,sac,strong,200000,True,8
64191,-6.015,divine-sweep-1,6,sac,strong,200000,True,8
64214,-6.015,divine-sweep-1,6,sac,strong,200000,True,8
64221,-6.015,divine-sweep-1,6,sac,strong,200000,True,8
64238,-6.015,divine-sweep-1,6,sac,strong,200000,True,8
64248,-6.014,divine-sweep-1,6,sac,strong,200000,True,8
64253,-6.014,divine-sweep-1,6,sac,strong,200000,True,8
64264,-6.014,divine-sweep-1,6,sac,strong,200000,True,8
64295,-6.014,divine-sweep-1,6,sac,strong,200000,True,8
64301,-6.014,divine-sweep-1,6,sac,strong,200000,True,8
64310,-6.014,divine-sweep-1,6,sac,strong,200000,True,8
64316,-6.014,divine-sweep-1,6,sac,strong,200000,True,8
64335,-6.013,divine-sweep-1,6,sac,strong,200000,True,8
64364,-6.007,divine-sweep-1,6,sac,strong,200000,True,8
64379,-6.001,divine-sweep-1,6,sac,strong,200000,True,8
64389,-5.996,divine-sweep-1,6,sac,strong,200000,True,8
64413,-5.996,divine-sweep-1,6,sac,strong,200000,True,8
64415,-5.996,divine-sweep-1,6,sac,strong,200000,True,8
64443,-5.996,divine-sweep-1,6,sac,strong,200000,True,8
64450,-5.992,divine-sweep-1,6,sac,strong,200000,True,8
64455,-5.994,divine-sweep-1,6,sac,strong,200000,True,8
64463,-5.991,divine-sweep-1,6,sac,strong,200000,True,8
64514,-5.985,divine-sweep-1,6,sac,strong,200000,True,8
64516,-5.985,divine-sweep-1,6,sac,strong,200000,True,8
64521,-5.985,divine-sweep-1,6,sac,strong,200000,True,8
64534,-5.985,divine-sweep-1,6,sac,strong,200000,True,8
64566,-5.985,divine-sweep-1,6,sac,strong,200000,True,8
64568,-5.985,divine-sweep-1,6,sac,strong,200000,True,8
64585,-5.981,divine-sweep-1,6,sac,strong,200000,True,8
64586,-5.981,divine-sweep-1,6,sac,strong,200000,True,8
64599,-5.981,divine-sweep-1,6,sac,strong,200000,True,8
64616,-5.983,divine-sweep-1,6,sac,strong,200000,True,8
64625,-5.983,divine-sweep-1,6,sac,strong,200000,True,8
64638,-5.983,divine-sweep-1,6,sac,strong,200000,True,8
64680,-5.973,divine-sweep-1,6,sac,strong,200000,True,8
64698,-5.973,divine-sweep-1,6,sac,strong,200000,True,8
64717,-5.972,divine-sweep-1,6,sac,strong,200000,True,8
64755,-5.964,divine-sweep-1,6,sac,strong,200000,True,8
64759,-5.964,divine-sweep-1,6,sac,strong,200000,True,8
64774,-5.955,divine-sweep-1,6,sac,strong,200000,True,8
64785,-5.95,divine-sweep-1,6,sac,strong,200000,True,8
64789,-5.95,divine-sweep-1,6,sac,strong,200000,True,8
64790,-5.95,divine-sweep-1,6,sac,strong,200000,True,8
64869,-5.937,divine-sweep-1,6,sac,strong,200000,True,8
64933,-5.933,divine-sweep-1,6,sac,strong,200000,True,8
64955,-5.929,divine-sweep-1,6,sac,strong,200000,True,8
64969,-5.92,divine-sweep-1,6,sac,strong,200000,True,8
65007,-5.917,divine-sweep-1,6,sac,strong,200000,True,8
65021,-5.908,divine-sweep-1,6,sac,strong,200000,True,8
65031,-5.898,divine-sweep-1,6,sac,strong,200000,True,8
65058,-5.88,divine-sweep-1,6,sac,strong,200000,True,8
65083,-5.871,divine-sweep-1,6,sac,strong,200000,True,8
65094,-5.863,divine-sweep-1,6,sac,strong,200000,True,8
65111,-5.858,divine-sweep-1,6,sac,strong,200000,True,8
65139,-5.841,divine-sweep-1,6,sac,strong,200000,True,8
65143,-5.841,divine-sweep-1,6,sac,strong,200000,True,8
65153,-5.827,divine-sweep-1,6,sac,strong,200000,True,8
65179,-5.823,divine-sweep-1,6,sac,strong,200000,True,8
65204,-5.81,divine-sweep-1,6,sac,strong,200000,True,8
65214,-5.81,divine-sweep-1,6,sac,strong,200000,True,8
65233,-5.805,divine-sweep-1,6,sac,strong,200000,True,8
65278,-5.803,divine-sweep-1,6,sac,strong,200000,True,8
65281,-5.803,divine-sweep-1,6,sac,strong,200000,True,8
65290,-5.81,divine-sweep-1,6,sac,strong,200000,True,8
65313,-5.808,divine-sweep-1,6,sac,strong,200000,True,8
65374,-5.79,divine-sweep-1,6,sac,strong,200000,True,8
65427,-5.775,divine-sweep-1,6,sac,strong,200000,True,8
65453,-5.77,divine-sweep-1,6,sac,strong,200000,True,8
65480,-5.761,divine-sweep-1,6,sac,strong,200000,True,8
65487,-5.761,divine-sweep-1,6,sac,strong,200000,True,8
65518,-5.758,divine-sweep-1,6,sac,strong,200000,True,8
65547,-5.751,divine-sweep-1,6,sac,strong,200000,True,8
65583,-5.746,divine-sweep-1,6,sac,strong,200000,True,8
65627,-5.738,divine-sweep-1,6,sac,strong,200000,True,8
65628,-5.738,divine-sweep-1,6,sac,strong,200000,True,8
65633,-5.738,divine-sweep-1,6,sac,strong,200000,True,8
65634,-5.738,divine-sweep-1,6,sac,strong,200000,True,8
65636,-5.738,divine-sweep-1,6,sac,strong,200000,True,8
65641,-5.738,divine-sweep-1,6,sac,strong,200000,True,8
65725,-5.732,divine-sweep-1,6,sac,strong,200000,True,8
65765,-5.721,divine-sweep-1,6,sac,strong,200000,True,8
65768,-5.721,divine-sweep-1,6,sac,strong,200000,True,8
65802,-5.713,divine-sweep-1,6,sac,strong,200000,True,8
65821,-5.707,divine-sweep-1,6,sac,strong,200000,True,8
65826,-5.707,divine-sweep-1,6,sac,strong,200000,True,8
65850,-5.703,divine-sweep-1,6,sac,strong,200000,True,8
65891,-5.681,divine-sweep-1,6,sac,strong,200000,True,8
65905,-5.676,divine-sweep-1,6,sac,strong,200000,True,8
65909,-5.676,divine-sweep-1,6,sac,strong,200000,True,8
65915,-5.676,divine-sweep-1,6,sac,strong,200000,True,8
65927,-5.676,divine-sweep-1,6,sac,strong,200000,True,8
65938,-5.665,divine-sweep-1,6,sac,strong,200000,True,8
65959,-5.656,divine-sweep-1,6,sac,strong,200000,True,8
65964,-5.656,divine-sweep-1,6,sac,strong,200000,True,8
65972,-5.648,divine-sweep-1,6,sac,strong,200000,True,8
66015,-5.631,divine-sweep-1,6,sac,strong,200000,True,8
66078,-5.619,divine-sweep-1,6,sac,strong,200000,True,8
66088,-5.615,divine-sweep-1,6,sac,strong,200000,True,8
66092,-5.615,divine-sweep-1,6,sac,strong,200000,True,8
66096,-5.611,divine-sweep-1,6,sac,strong,200000,True,8
66119,-5.607,divine-sweep-1,6,sac,strong,200000,True,8
66155,-5.602,divine-sweep-1,6,sac,strong,200000,True,8
66173,-5.594,divine-sweep-1,6,sac,strong,200000,True,8
66202,-5.598,divine-sweep-1,6,sac,strong,200000,True,8
66205,-5.598,divine-sweep-1,6,sac,strong,200000,True,8
66259,-5.59,divine-sweep-1,6,sac,strong,200000,True,8
66270,-5.586,divine-sweep-1,6,sac,strong,200000,True,8
66274,-5.586,divine-sweep-1,6,sac,strong,200000,True,8
66307,-5.573,divine-sweep-1,6,sac,strong,200000,True,8
66331,-5.575,divine-sweep-1,6,sac,strong,200000,True,8
66333,-5.575,divine-sweep-1,6,sac,strong,200000,True,8
66337,-5.577,divine-sweep-1,6,sac,strong,200000,True,8
66338,-5.577,divine-sweep-1,6,sac,strong,200000,True,8
66360,-5.576,divine-sweep-1,6,sac,strong,200000,True,8
66364,-5.576,divine-sweep-1,6,sac,strong,200000,True,8
66377,-5.567,divine-sweep-1,6,sac,strong,200000,True,8
66378,-5.567,divine-sweep-1,6,sac,strong,200000,True,8
66398,-5.567,divine-sweep-1,6,sac,strong,200000,True,8
66406,-5.567,divine-sweep-1,6,sac,strong,200000,True,8
66426,-5.563,divine-sweep-1,6,sac,strong,200000,True,8
66432,-5.56,divine-sweep-1,6,sac,strong,200000,True,8
66453,-5.562,divine-sweep-1,6,sac,strong,200000,True,8
66459,-5.562,divine-sweep-1,6,sac,strong,200000,True,8
66488,-5.561,divine-sweep-1,6,sac,strong,200000,True,8
66516,-5.552,divine-sweep-1,6,sac,strong,200000,True,8
66556,-5.549,divine-sweep-1,6,sac,strong,200000,True,8
66576,-5.549,divine-sweep-1,6,sac,strong,200000,True,8
66580,-5.544,divine-sweep-1,6,sac,strong,200000,True,8
66611,-5.54,divine-sweep-1,6,sac,strong,200000,True,8
66617,-5.54,divine-sweep-1,6,sac,strong,200000,True,8
66621,-5.536,divine-sweep-1,6,sac,strong,200000,True,8
66634,-5.528,divine-sweep-1,6,sac,strong,200000,True,8
66635,-5.528,divine-sweep-1,6,sac,strong,200000,True,8
66650,-5.519,divine-sweep-1,6,sac,strong,200000,True,8
66651,-5.519,divine-sweep-1,6,sac,strong,200000,True,8
66664,-5.516,divine-sweep-1,6,sac,strong,200000,True,8
66689,-5.494,divine-sweep-1,6,sac,strong,200000,True,8
66693,-5.494,divine-sweep-1,6,sac,strong,200000,True,8
66734,-5.475,divine-sweep-1,6,sac,strong,200000,True,8
66735,-5.475,divine-sweep-1,6,sac,strong,200000,True,8
66754,-5.467,divine-sweep-1,6,sac,strong,200000,True,8
66757,-5.467,divine-sweep-1,6,sac,strong,200000,True,8
66759,-5.467,divine-sweep-1,6,sac,strong,200000,True,8
66782,-5.45,divine-sweep-1,6,sac,strong,200000,True,8
66783,-5.45,divine-sweep-1,6,sac,strong,200000,True,8
66792,-5.446,divine-sweep-1,6,sac,strong,200000,True,8
66824,-5.437,divine-sweep-1,6,sac,strong,200000,True,8
66843,-5.433,divine-sweep-1,6,sac,strong,200000,True,8
66847,-5.433,divine-sweep-1,6,sac,strong,200000,True,8
66852,-5.433,divine-sweep-1,6,sac,strong,200000,True,8
66914,-5.406,divine-sweep-1,6,sac,strong,200000,True,8
66915,-5.406,divine-sweep-1,6,sac,strong,200000,True,8
66917,-5.406,divine-sweep-1,6,sac,strong,200000,True,8
66951,-5.396,divine-sweep-1,6,sac,strong,200000,True,8
66962,-5.392,divine-sweep-1,6,sac,strong,200000,True,8
66975,-5.39,divine-sweep-1,6,sac,strong,200000,True,8
66976,-5.39,divine-sweep-1,6,sac,strong,200000,True,8
66979,-5.39,divine-sweep-1,6,sac,strong,200000,True,8
66997,-5.386,divine-sweep-1,6,sac,strong,200000,True,8
67035,-5.366,divine-sweep-1,6,sac,strong,200000,True,8
67042,-5.362,divine-sweep-1,6,sac,strong,200000,True,8
67059,-5.362,divine-sweep-1,6,sac,strong,200000,True,8
67085,-5.355,divine-sweep-1,6,sac,strong,200000,True,8
67101,-5.351,divine-sweep-1,6,sac,strong,200000,True,8
67115,-5.347,divine-sweep-1,6,sac,strong,200000,True,8
67121,-5.347,divine-sweep-1,6,sac,strong,200000,True,8
67154,-5.339,divine-sweep-1,6,sac,strong,200000,True,8
67166,-5.335,divine-sweep-1,6,sac,strong,200000,True,8
67167,-5.335,divine-sweep-1,6,sac,strong,200000,True,8
67180,-5.337,divine-sweep-1,6,sac,strong,200000,True,8
67183,-5.337,divine-sweep-1,6,sac,strong,200000,True,8
67221,-5.334,divine-sweep-1,6,sac,strong,200000,True,8
67224,-5.335,divine-sweep-1,6,sac,strong,200000,True,8
67268,-5.335,divine-sweep-1,6,sac,strong,200000,True,8
67284,-5.337,divine-sweep-1,6,sac,strong,200000,True,8
67320,-5.329,divine-sweep-1,6,sac,strong,200000,True,8
67342,-5.329,divine-sweep-1,6,sac,strong,200000,True,8
67345,-5.329,divine-sweep-1,6,sac,strong,200000,True,8
67346,-5.329,divine-sweep-1,6,sac,strong,200000,True,8
67371,-5.329,divine-sweep-1,6,sac,strong,200000,True,8
67375,-5.329,divine-sweep-1,6,sac,strong,200000,True,8
67382,-5.326,divine-sweep-1,6,sac,strong,200000,True,8
67435,-5.319,divine-sweep-1,6,sac,strong,200000,True,8
67469,-5.315,divine-sweep-1,6,sac,strong,200000,True,8
67483,-5.316,divine-sweep-1,6,sac,strong,200000,True,8
67508,-5.316,divine-sweep-1,6,sac,strong,200000,True,8
67511,-5.318,divine-sweep-1,6,sac,strong,200000,True,8
67524,-5.321,divine-sweep-1,6,sac,strong,200000,True,8
67549,-5.317,divine-sweep-1,6,sac,strong,200000,True,8
67562,-5.313,divine-sweep-1,6,sac,strong,200000,True,8
67563,-5.313,divine-sweep-1,6,sac,strong,200000,True,8
67607,-5.309,divine-sweep-1,6,sac,strong,200000,True,8
67611,-5.309,divine-sweep-1,6,sac,strong,200000,True,8
67620,-5.309,divine-sweep-1,6,sac,strong,200000,True,8
67623,-5.309,divine-sweep-1,6,sac,strong,200000,True,8
67635,-5.313,divine-sweep-1,6,sac,strong,200000,True,8
67649,-5.313,divine-sweep-1,6,sac,strong,200000,True,8
67674,-5.309,divine-sweep-1,6,sac,strong,200000,True,8
67676,-5.308,divine-sweep-1,6,sac,strong,200000,True,8
67693,-5.311,divine-sweep-1,6,sac,strong,200000,True,8
67704,-5.307,divine-sweep-1,6,sac,strong,200000,True,8
67723,-5.304,divine-sweep-1,6,sac,strong,200000,True,8
67724,-5.304,divine-sweep-1,6,sac,strong,200000,True,8
67734,-5.299,divine-sweep-1,6,sac,strong,200000,True,8
67738,-5.299,divine-sweep-1,6,sac,strong,200000,True,8
67739,-5.299,divine-sweep-1,6,sac,strong,200000,True,8
67742,-5.299,divine-sweep-1,6,sac,strong,200000,True,8
67750,-5.299,divine-sweep-1,6,sac,strong,200000,True,8
67762,-5.302,divine-sweep-1,6,sac,strong,200000,True,8
67788,-5.286,divine-sweep-1,6,sac,strong,200000,True,8
67790,-5.286,divine-sweep-1,6,sac,strong,200000,True,8
67824,-5.278,divine-sweep-1,6,sac,strong,200000,True,8
67830,-5.278,divine-sweep-1,6,sac,strong,200000,True,8
67868,-5.274,divine-sweep-1,6,sac,strong,200000,True,8
67874,-5.274,divine-sweep-1,6,sac,strong,200000,True,8
67883,-5.274,divine-sweep-1,6,sac,strong,200000,True,8
67891,-5.274,divine-sweep-1,6,sac,strong,200000,True,8
67936,-5.274,divine-sweep-1,6,sac,strong,200000,True,8
67944,-5.274,divine-sweep-1,6,sac,strong,200000,True,8
67999,-5.272,divine-sweep-1,6,sac,strong,200000,True,8
68036,-5.265,divine-sweep-1,6,sac,strong,200000,True,8
68039,-5.265,divine-sweep-1,6,sac,strong,200000,True,8
68098,-5.256,divine-sweep-1,6,sac,strong,200000,True,8
68113,-5.256,divine-sweep-1,6,sac,strong,200000,True,8
68114,-5.256,divine-sweep-1,6,sac,strong,200000,True,8
68148,-5.252,divine-sweep-1,6,sac,strong,200000,True,8
68158,-5.252,divine-sweep-1,6,sac,strong,200000,True,8
68165,-5.248,divine-sweep-1,6,sac,strong,200000,True,8
68190,-5.25,divine-sweep-1,6,sac,strong,200000,True,8
68192,-5.25,divine-sweep-1,6,sac,strong,200000,True,8
68246,-5.232,divine-sweep-1,6,sac,strong,200000,True,8
68261,-5.231,divine-sweep-1,6,sac,strong,200000,True,8
68263,-5.231,divine-sweep-1,6,sac,strong,200000,True,8
68275,-5.222,divine-sweep-1,6,sac,strong,200000,True,8
68277,-5.222,divine-sweep-1,6,sac,strong,200000,True,8
68278,-5.222,divine-sweep-1,6,sac,strong,200000,True,8
68311,-5.217,divine-sweep-1,6,sac,strong,200000,True,8
68331,-5.213,divine-sweep-1,6,sac,strong,200000,True,8
68395,-5.199,divine-sweep-1,6,sac,strong,200000,True,8
68410,-5.199,divine-sweep-1,6,sac,strong,200000,True,8
68416,-5.204,divine-sweep-1,6,sac,strong,200000,True,8
68432,-5.199,divine-sweep-1,6,sac,strong,200000,True,8
68470,-5.191,divine-sweep-1,6,sac,strong,200000,True,8
68490,-5.183,divine-sweep-1,6,sac,strong,200000,True,8
68506,-5.179,divine-sweep-1,6,sac,strong,200000,True,8
68539,-5.167,divine-sweep-1,6,sac,strong,200000,True,8
68565,-5.159,divine-sweep-1,6,sac,strong,200000,True,8
68574,-5.159,divine-sweep-1,6,sac,strong,200000,True,8
68583,-5.158,divine-sweep-1,6,sac,strong,200000,True,8
68594,-5.15,divine-sweep-1,6,sac,strong,200000,True,8
68606,-5.146,divine-sweep-1,6,sac,strong,200000,True,8
68614,-5.142,divine-sweep-1,6,sac,strong,200000,True,8
68660,-5.127,divine-sweep-1,6,sac,strong,200000,True,8
68672,-5.127,divine-sweep-1,6,sac,strong,200000,True,8
68699,-5.123,divine-sweep-1,6,sac,strong,200000,True,8
68702,-5.123,divine-sweep-1,6,sac,strong,200000,True,8
68703,-5.123,divine-sweep-1,6,sac,strong,200000,True,8
68727,-5.125,divine-sweep-1,6,sac,strong,200000,True,8
68786,-5.12,divine-sweep-1,6,sac,strong,200000,True,8
68788,-5.12,divine-sweep-1,6,sac,strong,200000,True,8
68798,-5.12,divine-sweep-1,6,sac,strong,200000,True,8
68835,-5.112,divine-sweep-1,6,sac,strong,200000,True,8
68868,-5.099,divine-sweep-1,6,sac,strong,200000,True,8
68870,-5.099,divine-sweep-1,6,sac,strong,200000,True,8
68872,-5.099,divine-sweep-1,6,sac,strong,200000,True,8
68937,-5.063,divine-sweep-1,6,sac,strong,200000,True,8
68967,-5.051,divine-sweep-1,6,sac,strong,200000,True,8
68968,-5.051,divine-sweep-1,6,sac,strong,200000,True,8
68976,-5.051,divine-sweep-1,6,sac,strong,200000,True,8
68990,-5.048,divine-sweep-1,6,sac,strong,200000,True,8
69020,-5.029,divine-sweep-1,6,sac,strong,200000,True,8
69027,-5.029,divine-sweep-1,6,sac,strong,200000,True,8
69045,-5.023,divine-sweep-1,6,sac,strong,200000,True,8
69049,-5.023,divine-sweep-1,6,sac,strong,200000,True,8
69055,-5.023,divine-sweep-1,6,sac,strong,200000,True,8
69080,-5.019,divine-sweep-1,6,sac,strong,200000,True,8
69122,-5.01,divine-sweep-1,6,sac,strong,200000,True,8
69128,-5.01,divine-sweep-1,6,sac,strong,200000,True,8
69134,-5.005,divine-sweep-1,6,sac,strong,200000,True,8
69139,-5.002,divine-sweep-1,6,sac,strong,200000,True,8
69157,-4.998,divine-sweep-1,6,sac,strong,200000,True,8
69158,-4.998,divine-sweep-1,6,sac,strong,200000,True,8
69179,-4.994,divine-sweep-1,6,sac,strong,200000,True,8
69203,-4.983,divine-sweep-1,6,sac,strong,200000,True,8
69204,-4.983,divine-sweep-1,6,sac,strong,200000,True,8
69238,-4.968,divine-sweep-1,6,sac,strong,200000,True,8
69292,-4.935,divine-sweep-1,6,sac,strong,200000,True,8
69296,-4.935,divine-sweep-1,6,sac,strong,200000,True,8
69297,-4.935,divine-sweep-1,6,sac,strong,200000,True,8
69304,-4.935,divine-sweep-1,6,sac,strong,200000,True,8
69306,-4.935,divine-sweep-1,6,sac,strong,200000,True,8
69327,-4.931,divine-sweep-1,6,sac,strong,200000,True,8
69336,-4.933,divine-sweep-1,6,sac,strong,200000,True,8
69342,-4.93,divine-sweep-1,6,sac,strong,200000,True,8
69350,-4.93,divine-sweep-1,6,sac,strong,200000,True,8
69380,-4.921,divine-sweep-1,6,sac,strong,200000,True,8
69400,-4.917,divine-sweep-1,6,sac,strong,200000,True,8
69402,-4.919,divine-sweep-1,6,sac,strong,200000,True,8
69406,-4.919,divine-sweep-1,6,sac,strong,200000,True,8
69422,-4.919,divine-sweep-1,6,sac,strong,200000,True,8
69437,-4.915,divine-sweep-1,6,sac,strong,200000,True,8
69444,-4.915,divine-sweep-1,6,sac,strong,200000,True,8
69453,-4.912,divine-sweep-1,6,sac,strong,200000,True,8
69467,-4.912,divine-sweep-1,6,sac,strong,200000,True,8
69504,-4.913,divine-sweep-1,6,sac,strong,200000,True,8
69528,-4.909,divine-sweep-1,6,sac,strong,200000,True,8
69544,-4.908,divine-sweep-1,6,sac,strong,200000,True,8
69632,-4.895,divine-sweep-1,6,sac,strong,200000,True,8
69634,-4.895,divine-sweep-1,6,sac,strong,200000,True,8
69654,-4.894,divine-sweep-1,6,sac,strong,200000,True,8
69672,-4.886,divine-sweep-1,6,sac,strong,200000,True,8
69679,-4.886,divine-sweep-1,6,sac,strong,200000,True,8
69681,-4.886,divine-sweep-1,6,sac,strong,200000,True,8
69721,-4.874,divine-sweep-1,6,sac,strong,200000,True,8
69754,-4.867,divine-sweep-1,6,sac,strong,200000,True,8
69757,-4.867,divine-sweep-1,6,sac,strong,200000,True,8
69769,-4.861,divine-sweep-1,6,sac,strong,200000,True,8
69770,-4.861,divine-sweep-1,6,sac,strong,200000,True,8
69785,-4.861,divine-sweep-1,6,sac,strong,200000,True,8
69810,-4.851,divine-sweep-1,6,sac,strong,200000,True,8
69848,-4.848,divine-sweep-1,6,sac,strong,200000,True,8
69851,-4.841,divine-sweep-1,6,sac,strong,200000,True,8
69866,-4.833,divine-sweep-1,6,sac,strong,200000,True,8
69904,-4.833,divine-sweep-1,6,sac,strong,200000,True,8
69912,-4.833,divine-sweep-1,6,sac,strong,200000,True,8
69914,-4.833,divine-sweep-1,6,sac,strong,200000,True,8
69928,-4.833,divine-sweep-1,6,sac,strong,200000,True,8
69947,-4.822,divine-sweep-1,6,sac,strong,200000,True,8
69972,-4.822,divine-sweep-1,6,sac,strong,200000,True,8
69977,-4.819,divine-sweep-1,6,sac,strong,200000,True,8
69980,-4.819,divine-sweep-1,6,sac,strong,200000,True,8
69995,-4.815,divine-sweep-1,6,sac,strong,200000,True,8
70007,-4.815,divine-sweep-1,6,sac,strong,200000,True,8
70012,-4.815,divine-sweep-1,6,sac,strong,200000,True,8
70032,-4.811,divine-sweep-1,6,sac,strong,200000,True,8
70038,-4.814,divine-sweep-1,6,sac,strong,200000,True,8
70064,-4.806,divine-sweep-1,6,sac,strong,200000,True,8
70115,-4.794,divine-sweep-1,6,sac,strong,200000,True,8
70176,-4.768,divine-sweep-1,6,sac,strong,200000,True,8
70182,-4.768,divine-sweep-1,6,sac,strong,200000,True,8
70202,-4.753,divine-sweep-1,6,sac,strong,200000,True,8
70214,-4.753,divine-sweep-1,6,sac,strong,200000,True,8
70230,-4.739,divine-sweep-1,6,sac,strong,200000,True,8
70248,-4.735,divine-sweep-1,6,sac,strong,200000,True,8
70261,-4.728,divine-sweep-1,6,sac,strong,200000,True,8
70280,-4.724,divine-sweep-1,6,sac,strong,200000,True,8
70287,-4.72,divine-sweep-1,6,sac,strong,200000,True,8
70290,-4.72,divine-sweep-1,6,sac,strong,200000,True,8
70299,-4.72,divine-sweep-1,6,sac,strong,200000,True,8
70311,-4.717,divine-sweep-1,6,sac,strong,200000,True,8
70341,-4.719,divine-sweep-1,6,sac,strong,200000,True,8
70350,-4.715,divine-sweep-1,6,sac,strong,200000,True,8
70356,-4.715,divine-sweep-1,6,sac,strong,200000,True,8
70361,-4.711,divine-sweep-1,6,sac,strong,200000,True,8
70400,-4.709,divine-sweep-1,6,sac,strong,200000,True,8
70418,-4.708,divine-sweep-1,6,sac,strong,200000,True,8
70442,-4.705,divine-sweep-1,6,sac,strong,200000,True,8
70445,-4.705,divine-sweep-1,6,sac,strong,200000,True,8
70468,-4.701,divine-sweep-1,6,sac,strong,200000,True,8
70501,-4.692,divine-sweep-1,6,sac,strong,200000,True,8
70505,-4.692,divine-sweep-1,6,sac,strong,200000,True,8
70576,-4.678,divine-sweep-1,6,sac,strong,200000,True,8
70617,-4.664,divine-sweep-1,6,sac,strong,200000,True,8
70628,-4.662,divine-sweep-1,6,sac,strong,200000,True,8
70631,-4.662,divine-sweep-1,6,sac,strong,200000,True,8
70638,-4.662,divine-sweep-1,6,sac,strong,200000,True,8
