_step,mean_eps_reward,run_name,seed,agent,opponent,pink_noise,total-steps,num-parallel-envs
2188,-15.063,misunderstood-sweep-2,1,sac,strong,True,250000,8
2190,-15.063,misunderstood-sweep-2,1,sac,strong,True,250000,8
2264,-15.389,misunderstood-sweep-2,1,sac,strong,True,250000,8
2284,-15.316,misunderstood-sweep-2,1,sac,strong,True,250000,8
2296,-15.316,misunderstood-sweep-2,1,sac,strong,True,250000,8
2303,-15.316,misunderstood-sweep-2,1,sac,strong,True,250000,8
2329,-15.447,misunderstood-sweep-2,1,sac,strong,True,250000,8
2353,-15.447,misunderstood-sweep-2,1,sac,strong,True,250000,8
2379,-15.447,misunderstood-sweep-2,1,sac,strong,True,250000,8
2420,-15.584,misunderstood-sweep-2,1,sac,strong,True,250000,8
2423,-15.584,misunderstood-sweep-2,1,sac,strong,True,250000,8
2429,-15.584,misunderstood-sweep-2,1,sac,strong,True,250000,8
2460,-15.584,misunderstood-sweep-2,1,sac,strong,True,250000,8
2534,-16.42,misunderstood-sweep-2,1,sac,strong,True,250000,8
2543,-16.42,misunderstood-sweep-2,1,sac,strong,True,250000,8
2550,-16.42,misunderstood-sweep-2,1,sac,strong,True,250000,8
2564,-16.381,misunderstood-sweep-2,1,sac,strong,True,250000,8
2591,-16.346,misunderstood-sweep-2,1,sac,strong,True,250000,8
2625,-16.311,misunderstood-sweep-2,1,sac,strong,True,250000,8
2663,-16.422,misunderstood-sweep-2,1,sac,strong,True,250000,8
2673,-16.443,misunderstood-sweep-2,1,sac,strong,True,250000,8
2708,-16.443,misunderstood-sweep-2,1,sac,strong,True,250000,8
2733,-16.443,misunderstood-sweep-2,1,sac,strong,True,250000,8
2753,-16.443,misunderstood-sweep-2,1,sac,strong,True,250000,8
2816,-16.639,misunderstood-sweep-2,1,sac,strong,True,250000,8
2822,-16.806,misunderstood-sweep-2,1,sac,strong,True,250000,8
2875,-16.793,misunderstood-sweep-2,1,sac,strong,True,250000,8
2912,-16.775,misunderstood-sweep-2,1,sac,strong,True,250000,8
2959,-16.604,misunderstood-sweep-2,1,sac,strong,True,250000,8
2976,-16.604,misunderstood-sweep-2,1,sac,strong,True,250000,8
3004,-16.567,misunderstood-sweep-2,1,sac,strong,True,250000,8
3030,-16.567,misunderstood-sweep-2,1,sac,strong,True,250000,8
3069,-16.567,misunderstood-sweep-2,1,sac,strong,True,250000,8
3074,-16.497,misunderstood-sweep-2,1,sac,strong,True,250000,8
3092,-16.494,misunderstood-sweep-2,1,sac,strong,True,250000,8
3097,-16.494,misunderstood-sweep-2,1,sac,strong,True,250000,8
3118,-16.494,misunderstood-sweep-2,1,sac,strong,True,250000,8
3125,-16.494,misunderstood-sweep-2,1,sac,strong,True,250000,8
3164,-16.613,misunderstood-sweep-2,1,sac,strong,True,250000,8
3168,-16.61,misunderstood-sweep-2,1,sac,strong,True,250000,8
3216,-16.692,misunderstood-sweep-2,1,sac,strong,True,250000,8
3274,-16.608,misunderstood-sweep-2,1,sac,strong,True,250000,8
3275,-16.608,misunderstood-sweep-2,1,sac,strong,True,250000,8
3307,-16.605,misunderstood-sweep-2,1,sac,strong,True,250000,8
3317,-16.605,misunderstood-sweep-2,1,sac,strong,True,250000,8
3336,-16.559,misunderstood-sweep-2,1,sac,strong,True,250000,8
3342,-16.559,misunderstood-sweep-2,1,sac,strong,True,250000,8
3373,-16.526,misunderstood-sweep-2,1,sac,strong,True,250000,8
3418,-16.401,misunderstood-sweep-2,1,sac,strong,True,250000,8
3445,-16.401,misunderstood-sweep-2,1,sac,strong,True,250000,8
3495,-16.267,misunderstood-sweep-2,1,sac,strong,True,250000,8
3507,-16.267,misunderstood-sweep-2,1,sac,strong,True,250000,8
3529,-16.128,misunderstood-sweep-2,1,sac,strong,True,250000,8
3564,-16.228,misunderstood-sweep-2,1,sac,strong,True,250000,8
3596,-16.242,misunderstood-sweep-2,1,sac,strong,True,250000,8
3603,-16.242,misunderstood-sweep-2,1,sac,strong,True,250000,8
3609,-16.22,misunderstood-sweep-2,1,sac,strong,True,250000,8
3611,-16.22,misunderstood-sweep-2,1,sac,strong,True,250000,8
3657,-16.175,misunderstood-sweep-2,1,sac,strong,True,250000,8
3674,-16.13,misunderstood-sweep-2,1,sac,strong,True,250000,8
3741,-16.103,misunderstood-sweep-2,1,sac,strong,True,250000,8
3750,-16.108,misunderstood-sweep-2,1,sac,strong,True,250000,8
3759,-16.108,misunderstood-sweep-2,1,sac,strong,True,250000,8
3795,-16.046,misunderstood-sweep-2,1,sac,strong,True,250000,8
3804,-16.046,misunderstood-sweep-2,1,sac,strong,True,250000,8
3819,-16.046,misunderstood-sweep-2,1,sac,strong,True,250000,8
3837,-16.118,misunderstood-sweep-2,1,sac,strong,True,250000,8
3858,-16.118,misunderstood-sweep-2,1,sac,strong,True,250000,8
3872,-16.188,misunderstood-sweep-2,1,sac,strong,True,250000,8
3879,-16.188,misunderstood-sweep-2,1,sac,strong,True,250000,8
3888,-16.188,misunderstood-sweep-2,1,sac,strong,True,250000,8
3893,-16.26,misunderstood-sweep-2,1,sac,strong,True,250000,8
3922,-16.382,misunderstood-sweep-2,1,sac,strong,True,250000,8
3994,-16.433,misunderstood-sweep-2,1,sac,strong,True,250000,8
4010,-16.288,misunderstood-sweep-2,1,sac,strong,True,250000,8
4013,-16.288,misunderstood-sweep-2,1,sac,strong,True,250000,8
4017,-16.289,misunderstood-sweep-2,1,sac,strong,True,250000,8
4033,-16.187,misunderstood-sweep-2,1,sac,strong,True,250000,8
4055,-16.141,misunderstood-sweep-2,1,sac,strong,True,250000,8
4102,-16.095,misunderstood-sweep-2,1,sac,strong,True,250000,8
4132,-16.095,misunderstood-sweep-2,1,sac,strong,True,250000,8
4149,-16.095,misunderstood-sweep-2,1,sac,strong,True,250000,8
4163,-16.095,misunderstood-sweep-2,1,sac,strong,True,250000,8
4164,-16.095,misunderstood-sweep-2,1,sac,strong,True,250000,8
4176,-16.095,misunderstood-sweep-2,1,sac,strong,True,250000,8
4214,-16.147,misunderstood-sweep-2,1,sac,strong,True,250000,8
4282,-16.243,misunderstood-sweep-2,1,sac,strong,True,250000,8
4338,-16.346,misunderstood-sweep-2,1,sac,strong,True,250000,8
4370,-16.066,misunderstood-sweep-2,1,sac,strong,True,250000,8
4403,-16.066,misunderstood-sweep-2,1,sac,strong,True,250000,8
4421,-16.066,misunderstood-sweep-2,1,sac,strong,True,250000,8
4425,-16.066,misunderstood-sweep-2,1,sac,strong,True,250000,8
4426,-16.066,misunderstood-sweep-2,1,sac,strong,True,250000,8
4454,-16.02,misunderstood-sweep-2,1,sac,strong,True,250000,8
4482,-16.02,misunderstood-sweep-2,1,sac,strong,True,250000,8
4488,-16.02,misunderstood-sweep-2,1,sac,strong,True,250000,8
4490,-16.02,misunderstood-sweep-2,1,sac,strong,True,250000,8
4528,-16.028,misunderstood-sweep-2,1,sac,strong,True,250000,8
4580,-15.983,misunderstood-sweep-2,1,sac,strong,True,250000,8
4610,-16.099,misunderstood-sweep-2,1,sac,strong,True,250000,8
4632,-16.054,misunderstood-sweep-2,1,sac,strong,True,250000,8
4649,-16.054,misunderstood-sweep-2,1,sac,strong,True,250000,8
4652,-16.054,misunderstood-sweep-2,1,sac,strong,True,250000,8
4667,-15.946,misunderstood-sweep-2,1,sac,strong,True,250000,8
4673,-15.946,misunderstood-sweep-2,1,sac,strong,True,250000,8
4736,-15.935,misunderstood-sweep-2,1,sac,strong,True,250000,8
4891,-15.994,misunderstood-sweep-2,1,sac,strong,True,250000,8
4936,-15.971,misunderstood-sweep-2,1,sac,strong,True,250000,8
5005,-15.958,misunderstood-sweep-2,1,sac,strong,True,250000,8
5036,-15.958,misunderstood-sweep-2,1,sac,strong,True,250000,8
5039,-15.958,misunderstood-sweep-2,1,sac,strong,True,250000,8
5042,-15.958,misunderstood-sweep-2,1,sac,strong,True,250000,8
5077,-15.958,misunderstood-sweep-2,1,sac,strong,True,250000,8
5141,-15.993,misunderstood-sweep-2,1,sac,strong,True,250000,8
5165,-15.973,misunderstood-sweep-2,1,sac,strong,True,250000,8
5169,-15.973,misunderstood-sweep-2,1,sac,strong,True,250000,8
5219,-16.103,misunderstood-sweep-2,1,sac,strong,True,250000,8
5249,-16.084,misunderstood-sweep-2,1,sac,strong,True,250000,8
5267,-16.084,misunderstood-sweep-2,1,sac,strong,True,250000,8
5295,-16.099,misunderstood-sweep-2,1,sac,strong,True,250000,8
5314,-16.126,misunderstood-sweep-2,1,sac,strong,True,250000,8
5328,-16.126,misunderstood-sweep-2,1,sac,strong,True,250000,8
5337,-16.174,misunderstood-sweep-2,1,sac,strong,True,250000,8
5347,-16.174,misunderstood-sweep-2,1,sac,strong,True,250000,8
5349,-16.174,misunderstood-sweep-2,1,sac,strong,True,250000,8
5361,-16.139,misunderstood-sweep-2,1,sac,strong,True,250000,8
5370,-16.139,misunderstood-sweep-2,1,sac,strong,True,250000,8
5389,-16.121,misunderstood-sweep-2,1,sac,strong,True,250000,8
5391,-16.121,misunderstood-sweep-2,1,sac,strong,True,250000,8
5397,-16.085,misunderstood-sweep-2,1,sac,strong,True,250000,8
5420,-16.187,misunderstood-sweep-2,1,sac,strong,True,250000,8
5439,-16.242,misunderstood-sweep-2,1,sac,strong,True,250000,8
5484,-16.187,misunderstood-sweep-2,1,sac,strong,True,250000,8
5571,-16.137,misunderstood-sweep-2,1,sac,strong,True,250000,8
5582,-16.137,misunderstood-sweep-2,1,sac,strong,True,250000,8
5594,-16.223,misunderstood-sweep-2,1,sac,strong,True,250000,8
5597,-16.223,misunderstood-sweep-2,1,sac,strong,True,250000,8
5605,-16.223,misunderstood-sweep-2,1,sac,strong,True,250000,8
5662,-16.309,misunderstood-sweep-2,1,sac,strong,True,250000,8
5715,-16.55,misunderstood-sweep-2,1,sac,strong,True,250000,8
5742,-16.641,misunderstood-sweep-2,1,sac,strong,True,250000,8
5770,-16.641,misunderstood-sweep-2,1,sac,strong,True,250000,8
5774,-16.641,misunderstood-sweep-2,1,sac,strong,True,250000,8
5825,-16.614,misunderstood-sweep-2,1,sac,strong,True,250000,8
5848,-16.614,misunderstood-sweep-2,1,sac,strong,True,250000,8
5938,-16.479,misunderstood-sweep-2,1,sac,strong,True,250000,8
5948,-16.479,misunderstood-sweep-2,1,sac,strong,True,250000,8
5957,-16.469,misunderstood-sweep-2,1,sac,strong,True,250000,8
5973,-16.422,misunderstood-sweep-2,1,sac,strong,True,250000,8
6008,-16.541,misunderstood-sweep-2,1,sac,strong,True,250000,8
6024,-16.541,misunderstood-sweep-2,1,sac,strong,True,250000,8
6088,-16.512,misunderstood-sweep-2,1,sac,strong,True,250000,8
6090,-16.512,misunderstood-sweep-2,1,sac,strong,True,250000,8
6126,-16.364,misunderstood-sweep-2,1,sac,strong,True,250000,8
6197,-16.307,misunderstood-sweep-2,1,sac,strong,True,250000,8
6222,-16.397,misunderstood-sweep-2,1,sac,strong,True,250000,8
6233,-16.397,misunderstood-sweep-2,1,sac,strong,True,250000,8
6244,-16.383,misunderstood-sweep-2,1,sac,strong,True,250000,8
6298,-16.536,misunderstood-sweep-2,1,sac,strong,True,250000,8
6313,-16.52,misunderstood-sweep-2,1,sac,strong,True,250000,8
6319,-16.52,misunderstood-sweep-2,1,sac,strong,True,250000,8
6323,-16.52,misunderstood-sweep-2,1,sac,strong,True,250000,8
6335,-16.52,misunderstood-sweep-2,1,sac,strong,True,250000,8
6358,-16.514,misunderstood-sweep-2,1,sac,strong,True,250000,8
6371,-16.514,misunderstood-sweep-2,1,sac,strong,True,250000,8
6441,-16.607,misunderstood-sweep-2,1,sac,strong,True,250000,8
6443,-16.607,misunderstood-sweep-2,1,sac,strong,True,250000,8
6448,-16.607,misunderstood-sweep-2,1,sac,strong,True,250000,8
6456,-16.595,misunderstood-sweep-2,1,sac,strong,True,250000,8
6485,-16.639,misunderstood-sweep-2,1,sac,strong,True,250000,8
6496,-16.693,misunderstood-sweep-2,1,sac,strong,True,250000,8
6535,-16.644,misunderstood-sweep-2,1,sac,strong,True,250000,8
6553,-16.69,misunderstood-sweep-2,1,sac,strong,True,250000,8
6604,-16.672,misunderstood-sweep-2,1,sac,strong,True,250000,8
6628,-16.654,misunderstood-sweep-2,1,sac,strong,True,250000,8
6645,-16.629,misunderstood-sweep-2,1,sac,strong,True,250000,8
6660,-16.555,misunderstood-sweep-2,1,sac,strong,True,250000,8
6674,-16.555,misunderstood-sweep-2,1,sac,strong,True,250000,8
6677,-16.555,misunderstood-sweep-2,1,sac,strong,True,250000,8
6692,-16.555,misunderstood-sweep-2,1,sac,strong,True,250000,8
6693,-16.555,misunderstood-sweep-2,1,sac,strong,True,250000,8
6696,-16.555,misunderstood-sweep-2,1,sac,strong,True,250000,8
6743,-16.571,misunderstood-sweep-2,1,sac,strong,True,250000,8
6760,-16.554,misunderstood-sweep-2,1,sac,strong,True,250000,8
6764,-16.626,misunderstood-sweep-2,1,sac,strong,True,250000,8
6783,-16.646,misunderstood-sweep-2,1,sac,strong,True,250000,8
6827,-16.615,misunderstood-sweep-2,1,sac,strong,True,250000,8
6829,-16.615,misunderstood-sweep-2,1,sac,strong,True,250000,8
6887,-16.747,misunderstood-sweep-2,1,sac,strong,True,250000,8
6945,-16.723,misunderstood-sweep-2,1,sac,strong,True,250000,8
6956,-16.723,misunderstood-sweep-2,1,sac,strong,True,250000,8
6974,-16.771,misunderstood-sweep-2,1,sac,strong,True,250000,8
7005,-16.867,misunderstood-sweep-2,1,sac,strong,True,250000,8
7057,-16.864,misunderstood-sweep-2,1,sac,strong,True,250000,8
7062,-16.864,misunderstood-sweep-2,1,sac,strong,True,250000,8
7065,-16.864,misunderstood-sweep-2,1,sac,strong,True,250000,8
7078,-16.869,misunderstood-sweep-2,1,sac,strong,True,250000,8
7113,-16.855,misunderstood-sweep-2,1,sac,strong,True,250000,8
7201,-16.782,misunderstood-sweep-2,1,sac,strong,True,250000,8
7213,-16.782,misunderstood-sweep-2,1,sac,strong,True,250000,8
7239,-16.712,misunderstood-sweep-2,1,sac,strong,True,250000,8
7249,-16.712,misunderstood-sweep-2,1,sac,strong,True,250000,8
7276,-16.842,misunderstood-sweep-2,1,sac,strong,True,250000,8
7300,-16.891,misunderstood-sweep-2,1,sac,strong,True,250000,8
7302,-16.863,misunderstood-sweep-2,1,sac,strong,True,250000,8
7350,-16.834,misunderstood-sweep-2,1,sac,strong,True,250000,8
7358,-16.819,misunderstood-sweep-2,1,sac,strong,True,250000,8
7374,-16.815,misunderstood-sweep-2,1,sac,strong,True,250000,8
7391,-16.8,misunderstood-sweep-2,1,sac,strong,True,250000,8
7432,-16.792,misunderstood-sweep-2,1,sac,strong,True,250000,8
7442,-16.792,misunderstood-sweep-2,1,sac,strong,True,250000,8
7499,-16.72,misunderstood-sweep-2,1,sac,strong,True,250000,8
7567,-16.715,misunderstood-sweep-2,1,sac,strong,True,250000,8
7601,-16.761,misunderstood-sweep-2,1,sac,strong,True,250000,8
7615,-16.749,misunderstood-sweep-2,1,sac,strong,True,250000,8
7622,-16.749,misunderstood-sweep-2,1,sac,strong,True,250000,8
7662,-16.82,misunderstood-sweep-2,1,sac,strong,True,250000,8
7668,-16.82,misunderstood-sweep-2,1,sac,strong,True,250000,8
7671,-16.82,misunderstood-sweep-2,1,sac,strong,True,250000,8
7709,-16.842,misunderstood-sweep-2,1,sac,strong,True,250000,8
7711,-16.83,misunderstood-sweep-2,1,sac,strong,True,250000,8
7718,-16.83,misunderstood-sweep-2,1,sac,strong,True,250000,8
7777,-16.924,misunderstood-sweep-2,1,sac,strong,True,250000,8
7795,-16.99,misunderstood-sweep-2,1,sac,strong,True,250000,8
7844,-16.976,misunderstood-sweep-2,1,sac,strong,True,250000,8
7872,-16.919,misunderstood-sweep-2,1,sac,strong,True,250000,8
7902,-16.891,misunderstood-sweep-2,1,sac,strong,True,250000,8
7909,-16.891,misunderstood-sweep-2,1,sac,strong,True,250000,8
7918,-16.891,misunderstood-sweep-2,1,sac,strong,True,250000,8
7968,-17.026,misunderstood-sweep-2,1,sac,strong,True,250000,8
7993,-17.026,misunderstood-sweep-2,1,sac,strong,True,250000,8
7995,-17.026,misunderstood-sweep-2,1,sac,strong,True,250000,8
8019,-17.012,misunderstood-sweep-2,1,sac,strong,True,250000,8
8051,-17.057,misunderstood-sweep-2,1,sac,strong,True,250000,8
8091,-17.014,misunderstood-sweep-2,1,sac,strong,True,250000,8
8152,-17.096,misunderstood-sweep-2,1,sac,strong,True,250000,8
8167,-17.082,misunderstood-sweep-2,1,sac,strong,True,250000,8
8210,-17.071,misunderstood-sweep-2,1,sac,strong,True,250000,8
8232,-17.15,misunderstood-sweep-2,1,sac,strong,True,250000,8
8236,-17.15,misunderstood-sweep-2,1,sac,strong,True,250000,8
8241,-17.15,misunderstood-sweep-2,1,sac,strong,True,250000,8
8261,-17.147,misunderstood-sweep-2,1,sac,strong,True,250000,8
8285,-17.147,misunderstood-sweep-2,1,sac,strong,True,250000,8
8288,-17.147,misunderstood-sweep-2,1,sac,strong,True,250000,8
8308,-17.212,misunderstood-sweep-2,1,sac,strong,True,250000,8
8319,-17.145,misunderstood-sweep-2,1,sac,strong,True,250000,8
8331,-17.133,misunderstood-sweep-2,1,sac,strong,True,250000,8
8332,-17.133,misunderstood-sweep-2,1,sac,strong,True,250000,8
8335,-17.133,misunderstood-sweep-2,1,sac,strong,True,250000,8
8337,-17.133,misunderstood-sweep-2,1,sac,strong,True,250000,8
8373,-17.143,misunderstood-sweep-2,1,sac,strong,True,250000,8
8414,-17.152,misunderstood-sweep-2,1,sac,strong,True,250000,8
8426,-17.139,misunderstood-sweep-2,1,sac,strong,True,250000,8
8468,-17.192,misunderstood-sweep-2,1,sac,strong,True,250000,8
8475,-17.18,misunderstood-sweep-2,1,sac,strong,True,250000,8
8545,-17.232,misunderstood-sweep-2,1,sac,strong,True,250000,8
8570,-17.197,misunderstood-sweep-2,1,sac,strong,True,250000,8
8622,-17.209,misunderstood-sweep-2,1,sac,strong,True,250000,8
8662,-17.226,misunderstood-sweep-2,1,sac,strong,True,250000,8
8826,-17.268,misunderstood-sweep-2,1,sac,strong,True,250000,8
8835,-17.259,misunderstood-sweep-2,1,sac,strong,True,250000,8
8862,-17.231,misunderstood-sweep-2,1,sac,strong,True,250000,8
8907,-17.148,misunderstood-sweep-2,1,sac,strong,True,250000,8
8954,-17.164,misunderstood-sweep-2,1,sac,strong,True,250000,8
8983,-17.153,misunderstood-sweep-2,1,sac,strong,True,250000,8
8984,-17.153,misunderstood-sweep-2,1,sac,strong,True,250000,8
9032,-17.194,misunderstood-sweep-2,1,sac,strong,True,250000,8
9069,-17.235,misunderstood-sweep-2,1,sac,strong,True,250000,8
9142,-17.284,misunderstood-sweep-2,1,sac,strong,True,250000,8
9167,-17.272,misunderstood-sweep-2,1,sac,strong,True,250000,8
9168,-17.26,misunderstood-sweep-2,1,sac,strong,True,250000,8
9198,-17.308,misunderstood-sweep-2,1,sac,strong,True,250000,8
9211,-17.295,misunderstood-sweep-2,1,sac,strong,True,250000,8
9244,-17.337,misunderstood-sweep-2,1,sac,strong,True,250000,8
9304,-17.262,misunderstood-sweep-2,1,sac,strong,True,250000,8
9333,-17.262,misunderstood-sweep-2,1,sac,strong,True,250000,8
9338,-17.262,misunderstood-sweep-2,1,sac,strong,True,250000,8
9347,-17.29,misunderstood-sweep-2,1,sac,strong,True,250000,8
9349,-17.29,misunderstood-sweep-2,1,sac,strong,True,250000,8
9395,-17.344,misunderstood-sweep-2,1,sac,strong,True,250000,8
9428,-17.343,misunderstood-sweep-2,1,sac,strong,True,250000,8
9439,-17.308,misunderstood-sweep-2,1,sac,strong,True,250000,8
9448,-17.308,misunderstood-sweep-2,1,sac,strong,True,250000,8
9471,-17.323,misunderstood-sweep-2,1,sac,strong,True,250000,8
9503,-17.311,misunderstood-sweep-2,1,sac,strong,True,250000,8
9533,-17.29,misunderstood-sweep-2,1,sac,strong,True,250000,8
9590,-17.29,misunderstood-sweep-2,1,sac,strong,True,250000,8
9606,-17.29,misunderstood-sweep-2,1,sac,strong,True,250000,8
9613,-17.334,misunderstood-sweep-2,1,sac,strong,True,250000,8
9617,-17.334,misunderstood-sweep-2,1,sac,strong,True,250000,8
9634,-17.334,misunderstood-sweep-2,1,sac,strong,True,250000,8
9636,-17.334,misunderstood-sweep-2,1,sac,strong,True,250000,8
9669,-17.349,misunderstood-sweep-2,1,sac,strong,True,250000,8
9682,-17.405,misunderstood-sweep-2,1,sac,strong,True,250000,8
9752,-17.407,misunderstood-sweep-2,1,sac,strong,True,250000,8
9755,-17.407,misunderstood-sweep-2,1,sac,strong,True,250000,8
9790,-17.378,misunderstood-sweep-2,1,sac,strong,True,250000,8
9837,-17.375,misunderstood-sweep-2,1,sac,strong,True,250000,8
9853,-17.375,misunderstood-sweep-2,1,sac,strong,True,250000,8
9884,-17.375,misunderstood-sweep-2,1,sac,strong,True,250000,8
9910,-17.423,misunderstood-sweep-2,1,sac,strong,True,250000,8
9934,-17.423,misunderstood-sweep-2,1,sac,strong,True,250000,8
9994,-17.514,misunderstood-sweep-2,1,sac,strong,True,250000,8
10030,-17.421,misunderstood-sweep-2,1,sac,strong,True,250000,8
10076,-17.467,misunderstood-sweep-2,1,sac,strong,True,250000,8
10098,-17.445,misunderstood-sweep-2,1,sac,strong,True,250000,8
10105,-17.445,misunderstood-sweep-2,1,sac,strong,True,250000,8
10106,-17.445,misunderstood-sweep-2,1,sac,strong,True,250000,8
10107,-17.445,misunderstood-sweep-2,1,sac,strong,True,250000,8
10153,-17.433,misunderstood-sweep-2,1,sac,strong,True,250000,8
10160,-17.438,misunderstood-sweep-2,1,sac,strong,True,250000,8
10164,-17.454,misunderstood-sweep-2,1,sac,strong,True,250000,8
10167,-17.422,misunderstood-sweep-2,1,sac,strong,True,250000,8
10185,-17.422,misunderstood-sweep-2,1,sac,strong,True,250000,8
10210,-17.388,misunderstood-sweep-2,1,sac,strong,True,250000,8
10229,-17.37,misunderstood-sweep-2,1,sac,strong,True,250000,8
10238,-17.37,misunderstood-sweep-2,1,sac,strong,True,250000,8
10249,-17.37,misunderstood-sweep-2,1,sac,strong,True,250000,8
10269,-17.349,misunderstood-sweep-2,1,sac,strong,True,250000,8
10291,-17.373,misunderstood-sweep-2,1,sac,strong,True,250000,8
10296,-17.401,misunderstood-sweep-2,1,sac,strong,True,250000,8
10354,-17.371,misunderstood-sweep-2,1,sac,strong,True,250000,8
10381,-17.38,misunderstood-sweep-2,1,sac,strong,True,250000,8
10454,-17.378,misunderstood-sweep-2,1,sac,strong,True,250000,8
10470,-17.387,misunderstood-sweep-2,1,sac,strong,True,250000,8
10525,-17.385,misunderstood-sweep-2,1,sac,strong,True,250000,8
10565,-17.376,misunderstood-sweep-2,1,sac,strong,True,250000,8
10607,-17.44,misunderstood-sweep-2,1,sac,strong,True,250000,8
10663,-17.404,misunderstood-sweep-2,1,sac,strong,True,250000,8
10698,-17.379,misunderstood-sweep-2,1,sac,strong,True,250000,8
10731,-17.367,misunderstood-sweep-2,1,sac,strong,True,250000,8
10774,-17.364,misunderstood-sweep-2,1,sac,strong,True,250000,8
10780,-17.364,misunderstood-sweep-2,1,sac,strong,True,250000,8
10786,-17.356,misunderstood-sweep-2,1,sac,strong,True,250000,8
10808,-17.356,misunderstood-sweep-2,1,sac,strong,True,250000,8
10897,-17.376,misunderstood-sweep-2,1,sac,strong,True,250000,8
10932,-17.316,misunderstood-sweep-2,1,sac,strong,True,250000,8
10950,-17.349,misunderstood-sweep-2,1,sac,strong,True,250000,8
10980,-17.339,misunderstood-sweep-2,1,sac,strong,True,250000,8
10984,-17.339,misunderstood-sweep-2,1,sac,strong,True,250000,8
10985,-17.339,misunderstood-sweep-2,1,sac,strong,True,250000,8
11067,-17.364,misunderstood-sweep-2,1,sac,strong,True,250000,8
11075,-17.364,misunderstood-sweep-2,1,sac,strong,True,250000,8
11124,-17.356,misunderstood-sweep-2,1,sac,strong,True,250000,8
11134,-17.356,misunderstood-sweep-2,1,sac,strong,True,250000,8
11161,-17.37,misunderstood-sweep-2,1,sac,strong,True,250000,8
11162,-17.37,misunderstood-sweep-2,1,sac,strong,True,250000,8
11183,-17.343,misunderstood-sweep-2,1,sac,strong,True,250000,8
11232,-17.376,misunderstood-sweep-2,1,sac,strong,True,250000,8
11259,-17.382,misunderstood-sweep-2,1,sac,strong,True,250000,8
11278,-17.382,misunderstood-sweep-2,1,sac,strong,True,250000,8
11301,-17.399,misunderstood-sweep-2,1,sac,strong,True,250000,8
11306,-17.399,misunderstood-sweep-2,1,sac,strong,True,250000,8
11310,-17.399,misunderstood-sweep-2,1,sac,strong,True,250000,8
11316,-17.389,misunderstood-sweep-2,1,sac,strong,True,250000,8
11355,-17.389,misunderstood-sweep-2,1,sac,strong,True,250000,8
11374,-17.389,misunderstood-sweep-2,1,sac,strong,True,250000,8
11466,-17.412,misunderstood-sweep-2,1,sac,strong,True,250000,8
11519,-17.423,misunderstood-sweep-2,1,sac,strong,True,250000,8
11530,-17.393,misunderstood-sweep-2,1,sac,strong,True,250000,8
11532,-17.393,misunderstood-sweep-2,1,sac,strong,True,250000,8
11552,-17.393,misunderstood-sweep-2,1,sac,strong,True,250000,8
11565,-17.393,misunderstood-sweep-2,1,sac,strong,True,250000,8
11591,-17.418,misunderstood-sweep-2,1,sac,strong,True,250000,8
11595,-17.418,misunderstood-sweep-2,1,sac,strong,True,250000,8
11630,-17.408,misunderstood-sweep-2,1,sac,strong,True,250000,8
11633,-17.408,misunderstood-sweep-2,1,sac,strong,True,250000,8
11648,-17.414,misunderstood-sweep-2,1,sac,strong,True,250000,8
11670,-17.449,misunderstood-sweep-2,1,sac,strong,True,250000,8
11673,-17.449,misunderstood-sweep-2,1,sac,strong,True,250000,8
11743,-17.502,misunderstood-sweep-2,1,sac,strong,True,250000,8
11814,-17.479,misunderstood-sweep-2,1,sac,strong,True,250000,8
11880,-17.457,misunderstood-sweep-2,1,sac,strong,True,250000,8
11940,-17.438,misunderstood-sweep-2,1,sac,strong,True,250000,8
11989,-17.439,misunderstood-sweep-2,1,sac,strong,True,250000,8
12049,-17.475,misunderstood-sweep-2,1,sac,strong,True,250000,8
12059,-17.475,misunderstood-sweep-2,1,sac,strong,True,250000,8
12070,-17.458,misunderstood-sweep-2,1,sac,strong,True,250000,8
12085,-17.439,misunderstood-sweep-2,1,sac,strong,True,250000,8
12120,-17.471,misunderstood-sweep-2,1,sac,strong,True,250000,8
12177,-17.453,misunderstood-sweep-2,1,sac,strong,True,250000,8
12189,-17.453,misunderstood-sweep-2,1,sac,strong,True,250000,8
12243,-17.459,misunderstood-sweep-2,1,sac,strong,True,250000,8
12295,-17.439,misunderstood-sweep-2,1,sac,strong,True,250000,8
12297,-17.439,misunderstood-sweep-2,1,sac,strong,True,250000,8
12305,-17.439,misunderstood-sweep-2,1,sac,strong,True,250000,8
12373,-17.429,misunderstood-sweep-2,1,sac,strong,True,250000,8
12389,-17.429,misunderstood-sweep-2,1,sac,strong,True,250000,8
12411,-17.444,misunderstood-sweep-2,1,sac,strong,True,250000,8
12498,-17.481,misunderstood-sweep-2,1,sac,strong,True,250000,8
12502,-17.481,misunderstood-sweep-2,1,sac,strong,True,250000,8
12526,-17.491,misunderstood-sweep-2,1,sac,strong,True,250000,8
12533,-17.491,misunderstood-sweep-2,1,sac,strong,True,250000,8
12567,-17.471,misunderstood-sweep-2,1,sac,strong,True,250000,8
12602,-17.461,misunderstood-sweep-2,1,sac,strong,True,250000,8
12643,-17.479,misunderstood-sweep-2,1,sac,strong,True,250000,8
12663,-17.479,misunderstood-sweep-2,1,sac,strong,True,250000,8
12676,-17.479,misunderstood-sweep-2,1,sac,strong,True,250000,8
